/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_39_981.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_39_981.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_39_981.jpg,0,0,0,7.166311E-06
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_065.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_065.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_065.jpg,0,0,0,7.649322E-06
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_144.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_144.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_144.jpg,0,0,0,1.091568E-05
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_228.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_228.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_228.jpg,0,0,0,2.921456E-06
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_319.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_319.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_319.jpg,0,0,0,2.211809E-05
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_394.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_394.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_394.jpg,0,0,0,2.109091E-05
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_478.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_478.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_478.jpg,0,0,0,1.546876E-05
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_562.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_562.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_562.jpg,0,0,0,4.165847E-07
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_642.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_642.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_642.jpg,0,0,0,8.12233E-06
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_710.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_710.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_710.jpg,0,0,0,1.194239E-05
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_784.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_784.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_784.jpg,0,0,0,2.65109E-06
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_861.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_861.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_861.jpg,0,0,0,1.158575E-05
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_40_946.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_40_946.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_40_946.jpg,0,0,0,7.866727E-06
/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/center_2020_03_13_13_49_41_031.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/left_2020_03_13_13_49_41_031.jpg,/home/eladjei/sources/python/kitt_autodrive/training_data/IMG/right_2020_03_13_13_49_41_031.jpg,0,0,0,1.034276E-05
